date,Mom   
20030910,-0.84
20030911,0.29
20030912,0.36
20030915,-0.02
20030916,0.84
20030917,0.24
20030918,0.45
20030919,0.07
20030922,-0.42
20030923,0.58
20030924,-1.14
20030925,-0.63
20030926,-0.85
20030929,0.68
20030930,-0.77
20031001,0.25
20031002,0.45
20031003,1.54
20031006,0.61
20031007,0.38
20031008,0.07
20031009,0.54
20031010,0.24
20031013,0.6
20031014,0.34
20031015,-0.07
20031016,0
20031017,-0.96
20031020,0.17
20031021,0.89
20031022,-0.59
20031023,-0.89
20031024,-0.38
20031027,0.72
20031028,1.09
20031029,0.59
20031030,0.03
20031031,-0.54
20031103,0.87
20031104,0.58
20031105,0.34
20031106,0.16
20031107,-0.2
20031110,-0.98
20031111,-0.55
20031112,0.97
20031113,-0.19
20031114,-1.25
20031117,-0.71
20031118,-0.35
20031119,0.12
20031120,0.04
20031121,0.35
20031124,0.85
20031125,0.31
20031126,0.16
20031128,0.59
20031201,0.12
20031202,0.06
20031203,-1.02
20031204,-1.15
20031205,-0.9
20031208,-0.38
20031209,-1.5
20031210,-1.03
20031211,0.98
20031212,-0.13
20031215,-0.71
20031216,-0.66
20031217,-0.1
20031218,0.57
20031219,-0.14
20031222,-0.37
20031223,0.35
20031224,-0.06
20031226,0.06
20031229,0.38
20031230,-0.23
20031231,-0.16
20040102,0.02
20040105,0.54
20040106,0.69
20040107,0.46
20040108,0.3
20040109,0.41
20040112,0.37
20040113,-0.03
20040114,0.18
20040115,0.1
20040116,1.04
20040120,0.18
20040121,-0.74
20040122,-0.17
20040123,-0.51
20040126,0.46
20040127,-0.37
20040128,-0.72
20040129,-1.24
20040130,0.58
20040202,-0.55
20040203,0.02
20040204,-1.51
20040205,0.15
20040206,1.62
20040209,0.03
20040210,-0.19
20040211,0.59
20040212,-0.16
20040213,-0.49
20040217,0.43
20040218,-0.08
20040219,-0.81
20040220,-0.75
20040223,-1.35
20040224,-0.44
20040225,0.98
20040226,0.68
20040227,0.29
20040301,0.54
20040302,-0.2
20040303,-0.31
20040304,0.77
20040305,-0.14
20040308,-1.03
20040309,-0.91
20040310,-0.83
20040311,-0.1
20040312,0.85
20040315,-0.9
20040316,-0.23
20040317,1.15
20040318,-0.26
20040319,-0.05
20040322,-1.01
20040323,-0.04
20040324,0.18
20040325,1.1
20040326,0.44
20040329,0.53
20040330,0.36
20040331,0.02
20040401,0.25
20040402,0.7
20040405,0.35
20040406,-0.43
20040407,0
20040408,0.16
20040412,-0.03
20040413,-0.74
20040414,-0.66
20040415,-0.98
20040416,-0.25
20040419,0.47
20040420,-0.42
20040421,0.46
20040422,0.51
20040423,-0.2
20040426,0.08
20040427,-0.94
20040428,-0.82
20040429,-1.23
20040430,-0.56
20040503,0.21
20040504,0.36
20040505,0.59
20040506,-0.6
20040507,-0.37
20040510,-1.12
20040511,0.72
20040512,-0.55
20040513,0.25
20040514,-0.05
20040517,-0.73
20040518,0.33
20040519,0.4
20040520,-0.3
20040521,0.29
20040524,0.29
20040525,0.67
20040526,0.22
20040527,0.16
20040528,0.13
20040601,0.73
20040602,-0.25
20040603,-0.14
20040604,-0.14
20040607,0.24
20040608,-0.16
20040609,-0.47
20040610,-0.03
20040614,-0.04
20040615,0.26
20040616,0.17
20040617,-0.01
20040618,-0.22
20040621,-0.06
20040622,0.59
20040623,0.66
20040624,0.05
20040625,1
20040628,-0.4
20040629,-0.04
20040630,0.49
20040701,0.2
20040702,-0.13
20040706,0.17
20040707,0.06
20040708,-0.46
20040709,-0.12
20040712,-0.29
20040713,0.13
20040714,0.57
20040715,0.39
20040716,-0.23
20040719,-0.64
20040720,-0.07
20040721,-0.79
20040722,-0.49
20040723,0.12
20040726,-0.88
20040727,0.82
20040728,0.39
20040729,0.12
20040730,0.54
20040802,-0.07
20040803,-0.01
20040804,-0.73
20040805,-0.58
20040806,-0.82
20040809,0.41
20040810,0.22
20040811,0
20040812,0.15
20040813,0.09
20040816,-0.12
20040817,-0.53
20040818,-0.32
20040819,0.29
20040820,-0.03
20040823,-0.31
20040824,-0.09
20040825,-0.16
20040826,0.49
20040827,0.2
20040830,0.24
20040831,0.72
20040901,0.37
20040902,-0.06
20040903,0.96
20040907,0.22
20040908,0.19
20040909,-0.21
20040910,-0.93
20040913,-0.05
20040914,0.21
20040915,0.62
20040916,-0.02
20040917,0.16
20040920,0.03
20040921,0.44
20040922,0.63
20040923,-0.04
20040924,0.88
20040927,0.45
20040928,0.71
20040929,-0.59
20040930,0.98
20041001,-0.55
20041004,-0.26
20041005,-0.01
20041006,0.42
20041007,0.03
20041008,0.56
20041011,-0.36
20041012,0.04
20041013,-0.96
20041014,1.12
20041015,0.24
20041018,-0.56
20041019,-0.47
20041020,0.41
20041021,0.04
20041022,0.44
20041025,0.19
20041026,0.17
20041027,-1.5
20041028,-1.04
20041029,0.25
20041101,-0.12
20041102,-0.62
20041103,0.78
20041104,0.24
20041105,-0.37
20041108,-0.01
20041109,0.23
20041110,0.79
20041111,0
20041112,-0.12
20041115,-1.24
20041116,0.06
20041117,-0.24
20041118,0.12
20041119,0.78
20041122,0.72
20041123,0.58
20041124,0.02
20041126,0.38
20041129,0.04
20041130,0.6
20041201,-1.33
20041202,-0.87
20041203,0.19
20041206,-0.23
20041207,-0.57
20041208,0.31
20041209,0.23
20041210,-0.04
20041213,0.52
20041214,-0.57
20041215,0
20041216,-0.36
20041217,0.62
20041220,0.57
20041221,-0.04
20041222,-0.6
20041223,0.03
20041227,-0.58
20041228,0.42
20041229,-0.12
20041230,-0.45
20041231,0.04
20050103,-0.63
20050104,0.25
20050105,0.01
20050106,0.05
20050107,-0.16
20050110,0.72
20050111,0.31
20050112,0.23
20050113,0.96
20050114,0.31
20050118,0.06
20050119,0.56
20050120,-0.66
20050121,0.31
20050124,-0.02
20050125,-0.19
20050126,0.25
20050127,0.33
20050128,0.1
20050131,0.72
20050201,0.5
20050202,0.26
20050203,0.52
20050204,-0.26
20050207,-0.31
20050208,0.05
20050209,0.02
20050210,0.38
20050211,-0.38
20050214,0.39
20050215,0.11
20050216,1.09
20050217,0.22
20050218,-0.02
20050222,-0.44
20050223,0.49
20050224,0.8
20050225,0.85
20050228,0.2
20050301,-0.93
20050302,0.74
20050303,0.45
20050304,0.78
20050307,-0.4
20050308,0.04
20050309,-0.86
20050310,-0.89
20050311,1.08
20050314,-0.38
20050315,0.37
20050316,0.03
20050317,0.8
20050318,0.46
20050321,-0.21
20050322,0.22
20050323,-1.05
20050324,0.2
20050328,-0.01
20050329,-0.7
20050330,-0.05
20050331,0.85
20050401,1.54
20050404,0.1
20050405,-0.23
20050406,0.28
20050407,-0.3
20050408,-0.49
20050411,0.4
20050412,-0.37
20050413,-0.57
20050414,-0.74
20050415,-0.78
20050418,0.46
20050419,1.06
20050420,-0.48
20050421,0.29
20050422,0.39
20050425,0.67
20050426,-0.35
20050427,-0.73
20050428,-0.6
20050429,0.08
20050502,0.56
20050503,-0.76
20050504,0.06
20050505,0.51
20050506,0.44
20050509,0.16
20050510,-0.32
20050511,-0.03
20050512,-1.52
20050513,-1.03
20050516,-0.04
20050517,0.49
20050518,-0.12
20050519,0.1
20050520,-0.36
20050523,0.56
20050524,0.08
20050525,0.29
20050526,0.16
20050527,0.42
20050531,0.52
20050601,0.06
20050602,-0.07
20050603,0.64
20050606,0.31
20050607,-0.21
20050608,-0.36
20050609,0.62
20050610,-0.19
20050613,0.08
20050614,-0.08
20050615,0.19
20050616,0.12
20050617,0.32
20050620,0.03
20050621,-0.43
20050622,0.16
20050623,-0.03
20050624,0.1
20050627,0.91
20050628,-0.19
20050629,-0.11
20050630,0.27
20050701,0.38
20050705,0.58
20050706,-0.24
20050707,0.39
20050708,-0.48
20050711,0.03
20050712,-0.01
20050713,-0.46
20050714,-1.01
20050715,0.21
20050718,0.19
20050719,0.39
20050720,-0.02
20050721,-0.89
20050722,0.64
20050725,0.01
20050726,0
20050727,0.22
20050728,0.66
20050729,0.26
20050801,0.28
20050802,0.09
20050803,-0.15
20050804,-0.02
20050805,-0.63
20050808,-0.02
20050809,-0.05
20050810,0.84
20050811,0.1
20050812,0.06
20050815,-0.21
20050816,-0.44
20050817,-0.2
20050818,-0.08
20050819,0.48
20050822,0.14
20050823,0.21
20050824,0.46
20050825,0.05
20050826,-0.23
20050829,0.16
20050830,0.73
20050831,0.91
20050901,0.44
20050902,-0.42
20050906,0.19
20050907,0.3
20050908,0.16
20050909,0.53
20050912,-0.41
20050913,0.17
20050914,0.01
20050915,0.16
20050916,-0.05
20050919,0.88
20050920,-0.22
20050921,0.33
20050922,-0.04
20050923,0.16
20050926,0.7
20050927,0.21
20050928,0.33
20050929,-0.1
20050930,0.17
20051003,0.63
20051004,-0.62
20051005,-1.09
20051006,-1.37
20051007,0.78
20051010,-0.69
20051011,0.65
20051012,-0.96
20051013,-0.62
20051014,0.81
20051017,0.74
20051018,-0.94
20051019,0.39
20051020,-0.93
20051021,0.49
20051024,0.73
20051025,0.5
20051026,-0.42
20051027,-0.56
20051028,0.51
20051031,0.31
20051101,0.23
20051102,0.5
20051103,0.64
20051104,-0.92
20051107,-0.56
20051108,0.25
20051109,-0.3
20051110,-1.02
20051111,0
20051114,0.19
20051115,0.38
20051116,0.89
20051117,0.16
20051118,-0.66
20051121,0.41
20051122,0.29
20051123,-0.57
20051125,0.19
20051128,-0.87
20051129,0.44
20051130,0.23
20051201,0.52
20051202,0.17
20051205,0.46
20051206,-0.07
20051207,-0.39
20051208,0.85
20051209,-0.45
20051212,0.12
20051213,-0.27
20051214,-0.14
20051215,0.05
20051216,-0.36
20051219,-0.45
20051220,0.72
20051221,0.26
20051222,0.01
20051223,-0.25
20051227,-0.46
20051228,0.36
20051229,-0.14
20051230,-0.05
20060103,1.15
20060104,0.24
20060105,-0.55
20060106,0.29
20060109,-0.05
20060110,0.45
20060111,-0.13
20060112,0.02
20060113,0.18
20060117,0.71
20060118,-0.31
20060119,0.47
20060120,0.07
20060123,0.33
20060124,0.42
20060125,-0.7
20060126,0.26
20060127,0.26
20060130,0.33
20060131,0.25
20060201,-0.18
20060202,-0.32
20060203,0.22
20060206,0.51
20060207,-1.33
20060208,-0.43
20060209,-0.61
20060210,-0.31
20060213,-0.43
20060214,-0.03
20060215,0.05
20060216,0.87
20060217,0.25
20060221,0.44
20060222,-0.11
20060223,0.05
20060224,0.32
20060227,-0.06
20060228,-0.39
20060301,0.85
20060302,0.45
20060303,0.01
20060306,-0.95
20060307,-0.98
20060308,-0.2
20060309,-0.24
20060310,-0.1
20060313,0.34
20060314,0.7
20060315,0.29
20060316,-0.14
20060317,0.09
20060320,-0.27
20060321,-0.58
20060322,0.07
20060323,0.14
20060324,0.71
20060327,0.31
20060328,0.16
20060329,0.63
20060330,-0.28
20060331,0.1
20060403,0.37
20060404,0.39
20060405,0.51
20060406,-0.09
20060407,-0.34
20060410,-0.02
20060411,-0.52
20060412,0.36
20060413,0.37
20060417,0.53
20060418,0.84
20060419,0.55
20060420,-0.21
20060421,0.05
20060424,-0.02
20060425,-0.37
20060426,-0.6
20060427,-1.1
20060428,-0.29
20060501,0.56
20060502,0.65
20060503,0.05
20060504,0.27
20060505,0.08
20060508,-0.26
20060509,0.44
20060510,-0.06
20060511,-0.9
20060512,-1.49
20060515,-1.68
20060516,0.07
20060517,-1
20060518,-0.92
20060519,0.2
20060522,-1.31
20060523,0.68
20060524,-0.98
20060525,0.82
20060526,0.5
20060530,-0.72
20060531,0.81
20060601,0.56
20060602,0.38
20060605,-1.04
20060606,-0.35
20060607,-1.11
20060608,-0.69
20060609,-0.1
20060612,-1.63
20060613,-1.21
20060614,0.72
20060615,2
20060616,-0.11
20060619,-0.56
20060620,0.03
20060621,1.13
20060622,0.16
20060623,0.73
20060626,0.17
20060627,-0.21
20060628,0.1
20060629,1.25
20060630,0.58
20060703,0.56
20060705,-0.35
20060706,-0.1
20060707,-0.71
20060710,-0.34
20060711,0.3
20060712,0.21
20060713,-0.58
20060714,-0.1
20060717,-0.68
20060718,0.25
20060719,0.76
20060720,-0.32
20060721,-0.96
20060724,0.44
20060725,0.06
20060726,-0.44
20060727,-0.12
20060728,0.5
20060731,0.66
20060801,-0.24
20060802,0.11
20060803,0.81
20060804,-0.66
20060807,0.03
20060808,-0.1
20060809,-0.3
20060810,-0.38
20060811,-0.21
20060814,-0.47
20060815,0.32
20060816,-0.25
20060817,-0.78
20060818,0.01
20060821,0.27
20060822,0.18
20060823,-0.21
20060824,-0.21
20060825,-0.07
20060828,-0.23
20060829,-0.5
20060830,-0.6
20060831,0.11
20060901,0.2
20060905,0.21
20060906,-0.05
20060907,-0.05
20060908,-0.45
20060911,-0.55
20060912,-0.95
20060913,0.48
20060914,-0.26
20060915,-0.23
20060918,0.32
20060919,0.26
20060920,0.18
20060921,0.17
20060922,-0.06
20060925,-0.15
20060926,-0.01
20060927,0.18
20060928,-0.19
20060929,0.08
20061002,0.2
20061003,-0.03
20061004,0.08
20061005,0.03
20061006,-0.17
20061009,0.29
20061010,-0.03
20061011,0.11
20061012,0.01
20061013,0.2
20061016,-0.22
20061017,0.11
20061018,-0.14
20061019,-0.11
20061020,-0.15
20061023,0.17
20061024,-0.21
20061025,-0.78
20061026,-0.18
20061027,-0.26
20061030,0.2
20061031,0.02
20061101,-0.27
20061102,-0.27
20061103,-0.24
20061106,0.43
20061107,0.14
20061108,-0.11
20061109,0.16
20061110,-0.17
20061113,0.04
20061114,-0.3
20061115,-0.28
20061116,0.14
20061117,0.08
20061120,0.29
20061121,0.13
20061122,-0.33
20061124,0
20061127,-0.22
20061128,0.32
20061129,0.28
20061130,-0.32
20061201,0.05
20061204,0.28
20061205,-0.07
20061206,-0.2
20061207,0.13
20061208,0.18
20061211,0.28
20061212,0
20061213,0.21
20061214,0.04
20061215,-0.19
20061218,-0.23
20061219,0.24
20061220,-0.04
20061221,-0.01
20061222,-0.04
20061226,0.05
20061227,0.39
20061228,0.03
20061229,-0.11
20070103,-0.44
20070104,-0.56
20070105,0.05
20070108,0.32
20070109,0.26
20070110,0.05
20070111,0.14
20070112,0.1
20070116,-0.03
20070117,0.08
20070118,0.11
20070119,-0.05
20070122,0.07
20070123,0.35
20070124,0.02
20070125,-0.47
20070126,0.04
20070129,0.06
20070130,-0.21
20070131,-0.11
20070201,0.19
20070202,-0.26
20070205,0.14
20070206,0.22
20070207,0.06
20070208,-0.08
20070209,-0.24
20070212,0
20070213,0.06
20070214,-0.15
20070215,-0.32
20070216,-0.1
20070220,0.28
20070221,-0.27
20070222,-0.47
20070223,-0.18
20070226,0.02
20070227,-0.38
20070228,0.49
20070301,0.08
20070302,-0.15
20070305,0.17
20070306,0.48
20070307,0.17
20070308,0.59
20070309,0.09
20070312,0.4
20070313,-0.3
20070314,-0.04
20070315,0.08
20070316,0.04
20070319,0.58
20070320,0.14
20070321,0.1
20070322,0.16
20070323,-0.07
20070326,0.34
20070327,-0.07
20070328,0.11
20070329,0.21
20070330,0.09
20070402,0.4
20070403,0.13
20070404,0.14
20070405,-0.03
20070409,0.14
20070410,-0.11
20070411,0.03
20070412,-0.27
20070413,-0.1
20070416,-0.46
20070417,0.03
20070418,-0.22
20070419,0.02
20070420,0.25
20070423,0.35
20070424,-0.42
20070425,-0.21
20070426,-0.1
20070427,0.03
20070430,0.03
20070501,-0.41
20070502,0.02
20070503,-0.06
20070504,0.23
20070507,0.12
20070508,0.01
20070509,-0.32
20070510,0.17
20070511,0.15
20070514,0.18
20070515,0.35
20070516,0.03
20070517,-0.07
20070518,0.1
20070521,0.15
20070522,-0.27
20070523,-0.24
20070524,-0.64
20070525,0.28
20070529,0.13
20070530,0.32
20070531,-0.23
20070601,-0.18
20070604,-0.13
20070605,0.23
20070606,-0.11
20070607,-0.51
20070608,0.08
20070611,0.27
20070612,-0.15
20070613,0.48
20070614,0.35
20070615,0.28
20070618,0.04
20070619,0.22
20070620,-0.75
20070621,0.27
20070622,-0.41
20070625,-0.1
20070626,0.02
20070627,0.33
20070628,0.19
20070629,0.4
20070702,0.56
20070703,0.23
20070705,0.37
20070706,0.03
20070709,0.17
20070710,0.11
20070711,0.3
20070712,0.48
20070713,0.13
20070716,0.07
20070717,0.28
20070718,0.05
20070719,0.53
20070720,-0.11
20070723,0.59
20070724,-0.4
20070725,-0.58
20070726,-0.23
20070727,-0.45
20070730,0.59
20070731,0.21
20070801,-0.06
20070802,0.72
20070803,0.02
20070806,-1.23
20070807,0.01
20070808,-1.22
20070809,-1.06
20070810,1.16
20070813,1.55
20070814,-0.36
20070815,-1.07
20070816,-2.27
20070817,-0.08
20070820,1.04
20070821,0.4
20070822,1.06
20070823,0.33
20070824,0.62
20070827,0.44
20070828,-0.41
20070829,0.67
20070830,0.48
20070831,0.18
20070904,0.18
20070905,0.34
20070906,0.22
20070907,-0.48
20070910,0.52
20070911,0.48
20070912,0.28
20070913,-0.12
20070914,-0.09
20070917,0.22
20070918,0.03
20070919,0.09
20070920,0.87
20070921,0.42
20070924,0.72
20070925,0.95
20070926,0.11
20070927,0.11
20070928,-0.13
20071001,0.04
20071002,-0.69
20071003,-0.95
20071004,0.43
20071005,-0.13
20071008,0.66
20071009,0.71
20071010,0.59
20071011,-0.67
20071012,0.89
20071015,0.76
20071016,1.03
20071017,0.6
20071018,0.95
20071019,-0.38
20071022,-0.64
20071023,1.32
20071024,0.32
20071025,0.37
20071026,-0.17
20071029,0.4
20071030,-0.66
20071031,0.65
20071101,0.57
20071102,1.1
20071105,0.27
20071106,0.65
20071107,0.39
20071108,-0.81
20071109,-1.49
20071112,-2.07
20071113,-0.92
20071114,0.71
20071115,0.55
20071116,1.11
20071119,0.95
20071120,1.62
20071121,-0.22
20071123,-0.84
20071126,1.04
20071127,-0.04
20071128,-0.71
20071129,0.64
20071130,-1.45
20071203,0.72
20071204,0.84
20071205,0.4
20071206,-0.91
20071207,-0.04
20071210,-0.95
20071211,1.66
20071212,1.58
20071213,0.77
20071214,0.71
20071217,-0.76
20071218,0.01
20071219,0.86
20071220,0.8
20071221,-0.35
20071224,-0.28
20071226,0.8
20071227,0.45
20071228,0.89
20071231,-0.8
20080102,0.89
20080103,1.63
20080104,0.6
20080107,-0.5
20080108,1
20080109,0.26
20080110,-1.38
20080111,-0.89
20080114,0.32
20080115,0.37
20080116,-2.96
20080117,0.34
20080118,0.68
20080122,-2.9
20080123,-4.28
20080124,0.19
20080125,0.64
20080128,-1.66
20080129,-1.39
20080130,0.18
20080131,-1.7
20080201,-1.15
20080204,1.83
20080205,0.6
20080206,0.21
20080207,-0.59
20080208,1.75
20080211,0.97
20080212,-0.05
20080213,0.46
20080214,0.67
20080215,-0.2
20080219,0.94
20080220,-0.8
20080221,0.58
20080222,-0.53
20080225,0.11
20080226,-0.44
20080227,-0.14
20080228,2.43
20080229,1.07
20080303,1
20080304,0.18
20080305,1.06
20080306,1.93
20080307,-0.48
20080310,0.78
20080311,-1.15
20080312,0.87
20080313,0.46
20080314,1.28
20080317,1.06
20080318,-2.55
20080319,-0.94
20080320,-3.53
20080324,-1.34
20080325,0.65
20080326,2.37
20080327,0.87
20080328,1.73
20080331,-0.9
20080401,-3.08
20080402,0.15
20080403,-0.14
20080404,1.08
20080407,-0.49
20080408,1.42
20080409,1.78
20080410,0.23
20080411,0.13
20080414,1.49
20080415,0.24
20080416,0.33
20080417,-0.92
20080418,-0.96
20080421,0.91
20080422,1.05
20080423,0.39
20080424,-2.71
20080425,-0.89
20080428,-0.27
20080429,-0.85
20080430,0.84
20080501,-2.11
20080502,0.08
20080505,1.07
20080506,-0.07
20080507,1.15
20080508,1.2
20080509,0.39
20080512,-0.51
20080513,0.74
20080514,-0.93
20080515,-0.46
20080516,0.92
20080519,0.24
20080520,1.22
20080521,1.05
20080522,-0.59
20080523,0.84
20080527,-0.23
20080528,0.7
20080529,-1.07
20080530,0.39
20080602,0.67
20080603,-0.1
20080604,-0.04
20080605,0.44
20080606,1.82
20080609,2.03
20080610,-0.48
20080611,1.96
20080612,-0.66
20080613,-0.32
20080616,-0.2
20080617,1.75
20080618,1.26
20080619,-0.46
20080620,1.48
20080623,3.24
20080624,-1.22
20080625,-0.83
20080626,1.81
20080627,0.91
20080630,1.83
20080701,0.5
20080702,0.13
20080703,0.3
20080707,1.09
20080708,-2.97
20080709,2.4
20080710,3.18
20080711,1.73
20080714,2.66
20080715,0.22
20080716,-5.89
20080717,-5.71
20080718,-0.58
20080721,0.73
20080722,-4.34
20080723,-3.8
20080724,3.99
20080725,1.29
20080728,2.49
20080729,-3.92
20080730,1.23
20080731,-0.89
20080801,-1.14
20080804,-1.32
20080805,-3.29
20080806,0.79
20080807,2.12
20080808,-2.86
20080811,-1.81
20080812,2.04
20080813,2.98
20080814,-1.98
20080815,-1.82
20080818,1.73
20080819,2.76
20080820,0.76
20080821,0.73
20080822,-1.81
20080825,0.95
20080826,0.23
20080827,-0.42
20080828,-2.02
20080829,-0.48
20080902,-2.24
20080903,-1.65
20080904,1.28
20080905,-0.85
20080908,-2.05
20080909,1.12
20080910,2.16
20080911,0.74
20080912,1.03
20080915,2.95
20080916,-0.05
20080917,1.86
20080918,-4.51
20080919,-3.76
20080922,2.54
20080923,0.33
20080924,1.04
20080925,-0.45
20080926,-0.4
20080929,3.41
20080930,-2.4
20081001,-1.74
20081002,1.09
20081003,1.88
20081006,1.01
20081007,3.13
20081008,1.36
20081009,1.99
20081010,-0.4
20081013,-1.29
20081014,-2.01
20081015,1.87
20081016,1.6
20081017,-0.64
20081020,0.67
20081021,0.44
20081022,1.18
20081023,1.7
20081024,1.02
20081027,0.34
20081028,-1.54
20081029,-0.97
20081030,-0.8
20081031,-0.36
20081103,-0.41
20081104,-2.46
20081105,2.13
20081106,3.11
20081107,-0.13
20081110,1.83
20081111,2.71
20081112,3.41
20081113,-1.74
20081114,0.66
20081117,2.72
20081118,1.38
20081119,3.95
20081120,4.45
20081121,-0.37
20081124,-7.03
20081125,-2.18
20081126,-5.02
20081128,-2.49
20081201,4.22
20081202,-1.63
20081203,-0.42
20081204,0.71
20081205,-1.83
20081208,-4.43
20081209,-0.62
20081210,-1.12
20081211,1.27
20081212,-0.23
20081215,1.23
20081216,-3.02
20081217,-1.42
20081218,1.42
20081219,-1.27
20081222,3.43
20081223,1.25
20081224,-0.29
20081226,-0.81
20081229,1.32
20081230,-1.48
20081231,-1.81
20090102,-4.28
20090105,-2.83
20090106,-5.03
20090107,1.82
20090108,-1.49
20090109,0.75
20090112,3.87
20090113,0.83
20090114,2.9
20090115,1.85
20090116,0.24
20090120,4.65
20090121,-4.31
20090122,2.44
20090123,-2.45
20090126,0.15
20090127,-1.32
20090128,-4.13
20090129,3.12
20090130,1.84
20090202,0.98
20090203,0.89
20090204,-0.79
20090205,-1.73
20090206,-3.1
20090209,-1.47
20090210,3.8
20090211,-0.84
20090212,0.25
20090213,-0.19
20090217,4.21
20090218,1.02
20090219,2.14
20090220,1.49
20090223,1.85
20090224,-4.25
20090225,0.42
20090226,-1.5
20090227,2.35
20090302,5.14
20090303,0.49
20090304,-1.48
20090305,3.21
20090306,0.68
20090309,-1.77
20090310,-6.75
20090311,-1.02
20090312,-3.64
20090313,-0.15
20090316,-1.55
20090317,-1.43
20090318,-5.19
20090319,0.26
20090320,2.77
20090323,-7.51
20090324,0.18
20090325,-0.47
20090326,-2.29
20090327,0.87
20090330,6.67
20090331,-1.66
20090401,-2.58
20090402,-4.17
20090403,-3.11
20090406,0.11
20090407,1.8
20090408,-0.99
20090409,-8.22
20090413,-4.05
20090414,1.48
20090415,-1.97
20090416,-1.61
20090417,-1.99
20090420,7.12
20090421,-3.89
20090422,-1.61
20090423,-1.03
20090424,-3.38
20090427,2.17
20090428,1.28
20090429,-2.67
20090430,-2.66
20090501,-1.86
20090504,-5.34
20090505,-1.28
20090506,-3.97
20090507,1
20090508,-4.98
20090511,2.2
20090512,1.86
20090513,5.09
20090514,-1.64
20090515,1.63
20090518,-3.49
20090519,-1.25
20090520,-0.79
20090521,1.61
20090522,0.45
20090526,-0.28
20090527,-0.33
20090528,-1.2
20090529,-0.55
20090601,-1.89
20090602,0.78
20090603,2.68
20090604,-2.63
20090605,-0.12
20090608,0.66
20090609,-0.95
20090610,-1.17
20090611,-1.39
20090612,0.51
20090615,1.5
20090616,1.23
20090617,2.71
20090618,0.66
20090619,-0.2
20090622,3.58
20090623,-0.82
20090624,-0.68
20090625,-0.39
20090626,0.14
20090629,-0.15
20090630,-0.01
20090701,0.22
20090702,1.03
20090706,1.92
20090707,1.06
20090708,1.15
20090709,-1.08
20090710,0.32
20090713,-0.43
20090714,-0.76
20090715,-1.55
20090716,-0.83
20090717,0.56
20090720,-1.44
20090721,0.52
20090722,-0.29
20090723,-1.66
20090724,-1.09
20090727,-1.24
20090728,0.46
20090729,1.25
20090730,-2.28
20090731,-1.2
20090803,-2.06
20090804,-1.37
20090805,-1.52
20090806,-0.54
20090807,-1.15
20090810,-0.73
20090811,1.6
20090812,-0.7
20090813,-1.56
20090814,0.29
20090817,1.97
20090818,-1.02
20090819,0.19
20090820,-0.79
20090821,-0.97
20090824,-0.34
20090825,0.13
20090826,0.07
20090827,-0.84
20090828,-0.62
20090831,0.78
20090901,1.68
20090902,0.36
20090903,-0.87
20090904,-0.65
20090908,-0.56
20090909,-0.45
20090910,-0.91
20090911,-0.79
20090914,-0.96
20090915,-1.09
20090916,-1.72
20090917,0.18
20090918,0.23
20090921,0.68
20090922,-1.22
20090923,0.55
20090924,1.03
20090925,0.05
20090928,-0.21
20090929,-0.06
20090930,0.65
20091001,0.57
20091002,0.18
20091005,-0.3
20091006,0.39
20091007,-0.15
20091008,-0.15
20091009,0.05
20091012,-0.22
20091013,0.17
20091014,0.22
20091015,0.07
20091016,-0.09
20091019,0.37
20091020,0.09
20091021,0.4
20091022,-0.46
20091023,0.2
20091026,0.19
20091027,-1.5
20091028,-1.93
20091029,1.22
20091030,-0.21
20091102,0.48
20091103,0.76
20091104,0.11
20091105,0.59
20091106,-0.11
20091109,0.58
20091110,0.33
20091111,0.07
20091112,-0.34
20091113,0.59
20091116,0.33
20091117,-0.16
20091118,-0.39
20091119,-0.84
20091120,-0.67
20091123,-0.1
20091124,-0.47
20091125,0.43
20091127,-0.51
20091130,-0.19
20091201,0.55
20091202,0.27
20091203,-0.25
20091204,-0.15
20091207,-0.24
20091208,0.01
20091209,0.34
20091210,0.27
20091211,-0.54
20091214,0.97
20091215,0.12
20091216,0.71
20091217,-0.29
20091218,-0.09
20091221,0.42
20091222,0.32
20091223,0.75
20091224,0.25
20091228,-0.18
20091229,-0.37
20091230,-0.08
20091231,0.03
20100104,0.59
20100105,0.64
20100106,-0.04
20100107,-0.85
20100108,0.2
20100111,-0.47
20100112,-1.21
20100113,0.39
20100114,-0.12
20100115,-0.52
20100119,0.1
20100120,-0.54
20100121,-1.01
20100122,-1.58
20100125,0.55
20100126,0.01
20100127,-0.16
20100128,-0.65
20100129,-1.24
20100201,1.38
20100202,0.47
20100203,0.23
20100204,-1.56
20100205,0.05
20100208,0.01
20100209,0.88
20100210,0.23
20100211,0.91
20100212,0.52
20100216,0.9
20100217,0.01
20100218,0.1
20100219,-0.22
20100222,0.15
20100223,-1.04
20100224,0.53
20100225,0.49
20100226,0.42
20100301,1.18
20100302,0.12
20100303,0.07
20100304,0.37
20100305,0.88
20100308,0.11
20100309,0.38
20100310,0.4
20100311,-0.08
20100312,0.28
20100315,-0.67
20100316,0.32
20100317,0.1
20100318,-0.52
20100319,-1.52
20100322,0.88
20100323,0.84
20100324,0.42
20100325,-0.15
20100326,0.35
20100329,0.16
20100330,-0.11
20100331,-0.14
20100401,0.64
20100405,1.01
20100406,0.23
20100407,-0.43
20100408,0.26
20100409,0.08
20100412,-0.14
20100413,0.14
20100414,0.92
20100415,0.21
